bowlerName,overs,maidens,runs,wickets,economy,dots,fours,sixes,wides,no_balls,bowler_link,match_id
Mitchell Starc,3,0,14,2,4.66,11,2,0,0,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Vaibhav Arora,3,0,24,1,8.00,9,2,1,4,0,https://www.espncricinfo.com/cricketers/vaibhav-arora-1209292,scorecard
Harshit Rana,4,1,24,2,6.00,13,2,1,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,scorecard
Sunil Narine,4,0,16,1,4.00,9,0,0,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Andre Russell,2.3,0,19,3,7.60,7,1,1,1,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Varun Chakravarthy,2,0,9,1,4.50,7,1,0,0,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Bhuvneshwar Kumar,2,0,25,0,12.50,5,2,2,1,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Pat Cummins,2,0,18,1,9.00,7,2,1,1,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
T Natarajan,2,0,29,0,14.50,2,4,1,2,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Shahbaz Ahmed,2.3,0,22,1,8.80,7,1,2,0,0,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Jaydev Unadkat,1,0,9,0,9.00,1,1,0,0,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Aiden Markram,1,0,5,0,5.00,2,0,0,0,0,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Trent Boult,4,0,45,3,11.25,7,3,3,2,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Ravichandran Ashwin,4,0,43,0,10.75,4,3,2,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Sandeep Sharma,4,0,25,2,6.25,10,3,0,1,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Avesh Khan,4,0,27,3,6.75,11,2,1,2,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Yuzvendra Chahal,4,0,34,0,8.50,9,0,3,2,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Bhuvneshwar Kumar,3,0,33,0,11.00,7,4,2,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Pat Cummins,4,0,30,1,7.50,10,3,1,1,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
T Natarajan,3,0,13,1,4.33,13,2,0,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Jaydev Unadkat,1,0,5,0,5.00,2,0,0,1,0,https://www.espncricinfo.com/cricketers/jaydev-unadkat-390484,scorecard
Shahbaz Ahmed,4,0,23,3,5.75,13,2,1,0,0,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Abhishek Sharma,4,0,24,2,6.00,8,2,0,0,0,https://www.espncricinfo.com/cricketers/abhishek-sharma-1070183,scorecard
Aiden Markram,1,0,10,0,10.00,2,0,1,0,1,https://www.espncricinfo.com/cricketers/aiden-markram-600498,scorecard
Trent Boult,4,0,16,1,4.00,14,1,0,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Sandeep Sharma,4,0,48,1,12.00,3,5,2,0,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Avesh Khan,4,0,44,3,11.00,6,5,2,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Ravichandran Ashwin,4,0,19,2,4.75,9,0,0,2,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Yuzvendra Chahal,4,0,43,1,10.75,7,2,4,0,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Swapnil Singh,2,0,19,0,9.50,4,2,1,0,0,https://www.espncricinfo.com/cricketers/swapnil-singh-232292,scorecard
Mohammed Siraj,4,0,33,2,8.25,7,4,0,3,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Yash Dayal,3,0,37,0,12.33,5,8,0,0,0,https://www.espncricinfo.com/cricketers/yash-dayal-1159720,scorecard
Lockie Ferguson,4,0,37,1,9.25,9,3,2,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Karn Sharma,2,0,19,1,9.50,1,2,0,2,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Cameron Green,4,0,28,1,7.00,9,1,2,0,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Mitchell Starc,4,0,34,3,8.50,11,5,1,1,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Vaibhav Arora,2,0,17,1,8.50,5,1,0,2,1,https://www.espncricinfo.com/cricketers/vaibhav-arora-1209292,scorecard
Harshit Rana,4,0,27,1,6.75,9,2,1,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,scorecard
Sunil Narine,4,0,40,1,10.00,7,2,3,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Andre Russell,1.3,0,15,1,10.00,2,2,0,0,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Varun Chakravarthy,4,0,26,2,6.50,9,1,1,1,1,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Bhuvneshwar Kumar,3,0,28,0,9.33,9,4,1,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Pat Cummins,3,0,38,1,12.66,6,5,2,1,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
T Natarajan,3,0,22,1,7.33,11,3,1,1,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Vijayakanth Viyaskanth,2,0,22,0,11.00,1,0,2,0,0,https://www.espncricinfo.com/cricketers/vijayakanth-viyaskanth-1153149,scorecard
Travis Head,1.4,0,32,0,19.20,2,3,3,0,0,https://www.espncricinfo.com/cricketers/travis-head-530011,scorecard
Nitish Kumar Reddy,1,0,13,0,13.00,1,1,1,0,0,https://www.espncricinfo.com/cricketers/nitish-kumar-reddy-1175496,scorecard
Bhuvneshwar Kumar,4,0,36,0,9.00,8,4,1,0,0,https://www.espncricinfo.com/cricketers/bhuvneshwar-kumar-326016,scorecard
Pat Cummins,4,0,36,1,9.00,7,4,1,0,0,https://www.espncricinfo.com/cricketers/pat-cummins-489889,scorecard
T Natarajan,4,0,33,2,8.25,8,3,1,2,0,https://www.espncricinfo.com/cricketers/t-natarajan-802575,scorecard
Vijayakanth Viyaskanth,4,0,37,1,9.25,10,2,3,0,0,https://www.espncricinfo.com/cricketers/vijayakanth-viyaskanth-1153149,scorecard
Shahbaz Ahmed,1,0,13,0,13.00,1,1,1,0,0,https://www.espncricinfo.com/cricketers/shahbaz-ahmed-1159711,scorecard
Nitish Kumar Reddy,3,0,54,0,18.00,2,3,5,2,1,https://www.espncricinfo.com/cricketers/nitish-kumar-reddy-1175496,scorecard
Arshdeep Singh,4,0,37,2,9.25,10,5,1,1,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Rishi Dhawan,3,0,35,0,11.66,5,2,3,1,0,https://www.espncricinfo.com/cricketers/rishi-dhawan-290727,scorecard
Harshal Patel,4,0,49,2,12.25,6,5,2,2,1,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Rahul Chahar,4,0,43,0,10.75,6,1,4,1,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Harpreet Brar,3,0,36,1,12.00,7,0,4,1,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,scorecard
Shashank Singh,1,0,5,1,5.00,1,0,0,0,0,https://www.espncricinfo.com/cricketers/shashank-singh-377534,scorecard
Atharva Taide,0.1,0,4,0,24.00,0,1,0,0,0,https://www.espncricinfo.com/cricketers/atharva-taide-1125958,scorecard
Tushar Deshpande,4,0,49,1,12.25,10,2,5,4,0,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Shardul Thakur,4,0,61,2,15.25,5,5,5,0,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Maheesh Theekshana,4,0,25,0,6.25,11,2,1,1,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Mitchell Santner,4,0,23,1,5.75,10,1,1,0,0,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Ravindra Jadeja,3,0,40,0,13.33,2,2,3,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Simarjeet Singh,1,0,19,0,19.00,0,2,1,2,0,https://www.espncricinfo.com/cricketers/simarjeet-singh-1159722,scorecard
Glenn Maxwell,4,0,25,1,6.25,7,1,0,1,0,https://www.espncricinfo.com/cricketers/glenn-maxwell-325026,scorecard
Mohammed Siraj,4,0,35,1,8.75,7,3,1,1,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Yash Dayal,4,0,42,2,10.50,9,4,3,0,0,https://www.espncricinfo.com/cricketers/yash-dayal-1159720,scorecard
Swapnil Singh,2,0,13,0,6.50,1,0,0,1,0,https://www.espncricinfo.com/cricketers/swapnil-singh-232292,scorecard
Karn Sharma,1,0,14,0,14.00,0,1,1,0,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Lockie Ferguson,3,0,39,1,13.00,6,3,3,0,2,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Cameron Green,2,0,18,1,9.00,3,2,0,1,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Nuwan Thushara,4,0,28,3,7.00,11,4,0,2,0,https://www.espncricinfo.com/cricketers/nuwan-thushara-955235,scorecard
Arjun Tendulkar,2.2,0,22,0,9.42,7,1,2,1,0,https://www.espncricinfo.com/cricketers/arjun-tendulkar-1148776,scorecard
Anshul Kamboj,3,0,48,0,16.00,4,5,3,4,0,https://www.espncricinfo.com/cricketers/anshul-kamboj-1175428,scorecard
Piyush Chawla,4,0,29,3,7.25,10,0,3,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Nehal Wadhera,2,0,13,0,6.50,2,1,0,0,0,https://www.espncricinfo.com/cricketers/nehal-wadhera-1151273,scorecard
Hardik Pandya,2,0,27,0,13.50,1,1,2,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Naman Dhir,0.4,0,17,0,25.50,0,1,2,0,0,https://www.espncricinfo.com/cricketers/naman-dhir-1287032,scorecard
Romario Shepherd,2,0,30,0,15.00,5,3,2,3,0,https://www.espncricinfo.com/cricketers/romario-shepherd-677077,scorecard
Arshad Khan,2,0,11,0,5.50,7,1,0,2,0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,scorecard
Matt Henry,2,0,24,0,12.00,4,1,2,2,0,https://www.espncricinfo.com/cricketers/matt-henry-506612,scorecard
Krunal Pandya,4,0,29,1,7.25,10,1,2,1,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Mohsin Khan,4,0,45,1,11.25,9,4,3,2,0,https://www.espncricinfo.com/cricketers/mohsin-khan-1132005,scorecard
Naveen-ul-Haq,4,0,50,2,12.50,8,5,3,1,1,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Ravi Bishnoi,4,0,37,2,9.25,9,5,1,0,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Sam Curran,3,0,24,2,8.00,11,4,1,0,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Arshdeep Singh,4,0,31,1,7.75,12,6,0,0,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Nathan Ellis,4,0,24,1,6.00,10,3,0,0,0,https://www.espncricinfo.com/cricketers/nathan-ellis-826915,scorecard
Harshal Patel,4,0,28,2,7.00,8,2,0,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Rahul Chahar,4,0,26,2,6.50,9,2,1,0,0,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Harpreet Brar,1,0,10,0,10.00,1,1,0,0,0,https://www.espncricinfo.com/cricketers/harpreet-brar-1168641,scorecard
Trent Boult,3,0,27,1,9.00,7,5,0,0,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Sandeep Sharma,4,0,28,0,7.00,11,3,1,0,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Avesh Khan,3.5,0,28,2,7.30,9,1,2,0,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Ravichandran Ashwin,4,0,31,0,7.75,11,1,3,0,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Yuzvendra Chahal,4,0,31,2,7.75,5,3,0,1,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Arshad Khan,3,0,45,1,15.00,5,5,2,5,0,https://www.espncricinfo.com/cricketers/arshad-khan-1244751,scorecard
Mohsin Khan,4,0,29,0,7.25,11,2,2,0,0,https://www.espncricinfo.com/cricketers/mohsin-khan-1132005,scorecard
Yudhvir Singh,2,0,28,0,14.00,3,3,1,0,0,https://www.espncricinfo.com/cricketers/yudhvir-singh-1206052,scorecard
Naveen-ul-Haq,4,0,51,2,12.75,6,3,4,1,0,https://www.espncricinfo.com/cricketers/naveen-ul-haq-793447,scorecard
Ravi Bishnoi,4,0,26,1,6.50,9,1,1,0,0,https://www.espncricinfo.com/cricketers/ravi-bishnoi-1175441,scorecard
Krunal Pandya,2,0,20,0,10.00,3,3,0,1,0,https://www.espncricinfo.com/cricketers/krunal-pandya-471342,scorecard
Deepak Hooda,1,0,9,0,9.00,1,1,0,1,0,https://www.espncricinfo.com/cricketers/deepak-hooda-497121,scorecard
Ishant Sharma,4,0,34,3,8.50,10,4,1,2,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,scorecard
Khaleel Ahmed,2,0,22,1,11.00,7,2,2,1,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Axar Patel,1,0,20,1,20.00,2,2,2,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Mukesh Kumar,4,0,33,1,8.25,9,3,1,2,0,https://www.espncricinfo.com/cricketers/mukesh-kumar-926851,scorecard
Kuldeep Yadav,4,0,33,1,8.25,9,2,2,0,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Tristan Stubbs,1,0,4,1,4.00,3,0,0,0,0,https://www.espncricinfo.com/cricketers/tristan-stubbs-595978,scorecard
Gulbadin Naib,1,0,12,0,12.00,1,2,0,0,0,https://www.espncricinfo.com/cricketers/gulbadin-naib-352048,scorecard
Rasikh Salam,3,0,30,0,10.00,5,1,2,0,0,https://www.espncricinfo.com/cricketers/rasikh-salam-1161489,scorecard
Ishant Sharma,3,0,31,1,10.33,5,1,2,3,0,https://www.espncricinfo.com/cricketers/ishant-sharma-236779,scorecard
Khaleel Ahmed,4,0,31,2,7.75,9,3,1,0,0,https://www.espncricinfo.com/cricketers/khaleel-ahmed-942645,scorecard
Mukesh Kumar,3,0,23,1,7.66,9,4,0,0,0,https://www.espncricinfo.com/cricketers/mukesh-kumar-926851,scorecard
Axar Patel,3,0,24,0,8.00,5,0,2,0,0,https://www.espncricinfo.com/cricketers/axar-patel-554691,scorecard
Kuldeep Yadav,4,0,52,1,13.00,6,0,6,1,0,https://www.espncricinfo.com/cricketers/kuldeep-yadav-559235,scorecard
Rasikh Salam,3,0,23,2,7.66,5,2,0,3,0,https://www.espncricinfo.com/cricketers/rasikh-salam-1161489,scorecard
Swapnil Singh,1,0,9,1,9.00,2,0,1,0,0,https://www.espncricinfo.com/cricketers/swapnil-singh-232292,scorecard
Mohammed Siraj,4,0,33,1,8.25,13,4,1,2,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Yash Dayal,3.1,0,20,3,6.31,12,4,0,1,0,https://www.espncricinfo.com/cricketers/yash-dayal-1159720,scorecard
Karn Sharma,2,0,19,0,9.50,2,1,1,0,0,https://www.espncricinfo.com/cricketers/karn-sharma-30288,scorecard
Lockie Ferguson,4,0,23,2,5.75,9,2,0,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
Cameron Green,4,0,19,1,4.75,12,1,0,2,0,https://www.espncricinfo.com/cricketers/cameron-green-1076713,scorecard
Will Jacks,1,0,16,0,16.00,0,0,2,0,0,https://www.espncricinfo.com/cricketers/will-jacks-897549,scorecard
Tushar Deshpande,4,0,30,2,7.50,10,1,2,0,0,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Maheesh Theekshana,4,0,28,0,7.00,9,2,1,0,0,https://www.espncricinfo.com/cricketers/maheesh-theekshana-1138316,scorecard
Shardul Thakur,4,0,32,0,8.00,6,2,1,0,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Simarjeet Singh,4,0,26,3,6.50,13,2,1,4,0,https://www.espncricinfo.com/cricketers/simarjeet-singh-1159722,scorecard
Ravindra Jadeja,4,0,24,0,6.00,7,0,1,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Trent Boult,2.2,0,24,0,10.28,6,3,1,1,0,https://www.espncricinfo.com/cricketers/trent-boult-277912,scorecard
Sandeep Sharma,3,0,30,0,10.00,5,3,1,1,0,https://www.espncricinfo.com/cricketers/sandeep-sharma-438362,scorecard
Ravichandran Ashwin,4,0,35,2,8.75,8,4,1,1,0,https://www.espncricinfo.com/cricketers/ravichandran-ashwin-26421,scorecard
Nandre Burger,3,0,21,1,7.00,7,0,2,0,0,https://www.espncricinfo.com/cricketers/nandre-burger-971349,scorecard
Yuzvendra Chahal,4,0,22,1,5.50,8,1,0,1,0,https://www.espncricinfo.com/cricketers/yuzvendra-chahal-430246,scorecard
Avesh Khan,2,0,12,0,6.00,3,0,0,1,0,https://www.espncricinfo.com/cricketers/avesh-khan-694211,scorecard
Nuwan Thushara,3,0,31,1,10.33,6,2,2,2,0,https://www.espncricinfo.com/cricketers/nuwan-thushara-955235,scorecard
Jasprit Bumrah,4,0,39,2,9.75,10,5,2,0,0,https://www.espncricinfo.com/cricketers/jasprit-bumrah-625383,scorecard
Anshul Kamboj,3,0,24,1,8.00,7,2,1,1,0,https://www.espncricinfo.com/cricketers/anshul-kamboj-1175428,scorecard
Hardik Pandya,3,0,32,0,10.66,6,3,2,0,0,https://www.espncricinfo.com/cricketers/hardik-pandya-625371,scorecard
Piyush Chawla,3,0,28,2,9.33,7,2,2,0,0,https://www.espncricinfo.com/cricketers/piyush-chawla-32966,scorecard
Vaibhav Arora,2,0,16,0,8.00,7,1,1,1,1,https://www.espncricinfo.com/cricketers/vaibhav-arora-1209292,scorecard
Mitchell Starc,1,0,11,0,11.00,2,2,0,0,0,https://www.espncricinfo.com/cricketers/mitchell-starc-311592,scorecard
Harshit Rana,3,0,34,2,11.33,7,4,2,1,0,https://www.espncricinfo.com/cricketers/harshit-rana-1312645,scorecard
Sunil Narine,3,0,21,1,7.00,10,2,1,0,0,https://www.espncricinfo.com/cricketers/sunil-narine-230558,scorecard
Varun Chakravarthy,4,0,17,2,4.25,12,1,0,1,0,https://www.espncricinfo.com/cricketers/varun-chakravarthy-1108375,scorecard
Andre Russell,3,0,34,2,11.33,5,3,2,2,0,https://www.espncricinfo.com/cricketers/andre-russell-276298,scorecard
Mitchell Santner,2,0,31,0,15.50,2,3,2,0,0,https://www.espncricinfo.com/cricketers/mitchell-santner-502714,scorecard
Tushar Deshpande,4,0,33,2,8.25,6,2,1,2,0,https://www.espncricinfo.com/cricketers/tushar-deshpande-822553,scorecard
Shardul Thakur,4,0,25,0,6.25,10,1,1,0,0,https://www.espncricinfo.com/cricketers/shardul-thakur-475281,scorecard
Simarjeet Singh,4,0,60,0,15.00,4,3,5,2,0,https://www.espncricinfo.com/cricketers/simarjeet-singh-1159722,scorecard
Ravindra Jadeja,2,0,29,0,14.50,0,2,1,0,0,https://www.espncricinfo.com/cricketers/ravindra-jadeja-234675,scorecard
Daryl Mitchell,4,0,52,0,13.00,2,4,3,1,0,https://www.espncricinfo.com/cricketers/daryl-mitchell-381743,scorecard
Umesh Yadav,3,0,20,1,6.66,8,3,0,0,0,https://www.espncricinfo.com/cricketers/umesh-yadav-376116,scorecard
Sandeep Warrier,3,0,28,1,9.33,8,1,3,0,0,https://www.espncricinfo.com/cricketers/sandeep-warrier-592735,scorecard
Kartik Tyagi,4,0,51,0,12.75,5,6,2,2,0,https://www.espncricinfo.com/cricketers/kartik-tyagi-1122918,scorecard
Noor Ahmad,2,0,25,0,12.50,3,0,3,0,0,https://www.espncricinfo.com/cricketers/noor-ahmad-1182529,scorecard
Rashid Khan,4,0,38,2,9.50,10,3,3,0,0,https://www.espncricinfo.com/cricketers/rashid-khan-793463,scorecard
Mohit Sharma,4,0,31,3,7.75,10,3,1,2,0,https://www.espncricinfo.com/cricketers/mohit-sharma-537119,scorecard
Vidwath Kaverappa,4,0,36,2,9.00,11,2,3,0,0,https://www.espncricinfo.com/cricketers/vidwath-kaverappa-1155262,scorecard
Arshdeep Singh,3,0,41,1,13.66,5,3,3,2,0,https://www.espncricinfo.com/cricketers/arshdeep-singh-1125976,scorecard
Sam Curran,3,0,50,1,16.66,2,4,4,2,0,https://www.espncricinfo.com/cricketers/sam-curran-662973,scorecard
Harshal Patel,4,0,38,3,9.50,7,5,1,1,0,https://www.espncricinfo.com/cricketers/harshal-patel-390481,scorecard
Rahul Chahar,3,0,47,0,15.66,5,3,4,0,1,https://www.espncricinfo.com/cricketers/rahul-chahar-1064812,scorecard
Liam Livingstone,3,0,28,0,9.33,4,2,1,1,0,https://www.espncricinfo.com/cricketers/liam-livingstone-403902,scorecard
Swapnil Singh,3,0,28,2,9.33,7,5,0,0,0,https://www.espncricinfo.com/cricketers/swapnil-singh-232292,scorecard
Mohammed Siraj,4,0,43,3,10.75,9,5,2,2,0,https://www.espncricinfo.com/cricketers/mohammed-siraj-940973,scorecard
Yash Dayal,2,0,22,0,11.00,5,3,1,1,0,https://www.espncricinfo.com/cricketers/yash-dayal-1159720,scorecard
Lockie Ferguson,3,0,29,2,9.66,6,5,0,0,0,https://www.espncricinfo.com/cricketers/lockie-ferguson-493773,scorecard
